-20,-0.0061254,-1000
-14.99,-0.0049117,-1000
-163.2,-0.0035201,-1000
-108.8,-0.0035201,-1000
-89.99,-0.0076221,-1000
-6.61,-0.0007778,-1000
-6,-0.0007778,-1000
-20.5,-0.007949,-1000
-30.32,-0.0044098,-1000
-47.8,-0.0063995,-1000
-23,-0.0028241,-1000
-2.8,-0.0025512,-1000
-70,-0.0063352,-1000
-19.95,-0.0034364,-1000
-50,-0.0058016,-1000
-52.8,0.00102036,-1000
-149,-0.0042997,-1000
-200,-0.0049645,-1000
-100,-0.0091791,-1000
-8.4,-0.0061691,-1000
-13.3,-0.0071902,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
3743,-0.0045201,1000
-111.04,-0.0062692,-1000
-14,-0.006523,-1000
-9,-0.0086194,-1000
-12,-0.0054418,-1000
-4.78,-0.0006552,-1000
-5.92,-0.0006552,-1000
-12,-0.0067672,-1000
-24,-0.0067672,-1000
-11,-0.0067672,-1000
-24,-0.0067672,-1000
-24,-0.0067672,-1000
-15,-0.0092463,-1000
-15,-0.0056854,-1000
-5.5,-0.0025605,-1000
-18.99,-0.0029943,-1000
-200,-0.0062855,-1000
-9,-0.0086194,-1000
-15,-0.0105389,-1000
-20,-0.0064152,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-9,-0.0086194,-1000
-12,-0.0075843,-1000
-10.9,-0.0056737,-1000
-36.07,-0.0066323,-1000
-20,-0.0061254,-1000
-35,-0.002212,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-188,-0.0101569,-1000
-21.05,-0.0029653,-1000
1048.5,-0.0045201,1000
-9,-0.0086194,-1000
-3.7,-0.0086194,-1000
-20,-0.0066395,-1000
-9,-0.0086194,-1000
-21.5,-0.0080052,-1000
-14.29,-0.003326,-1000
-4,-0.0050704,-1000
-4,-0.0050704,-1000
-67.65,-0.0022036,-1000
-30.47,-0.0079193,-1000
-9,-0.0086194,-1000
-20,-0.0101569,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-100,-0.0049645,-1000
-9,-0.0086194,-1000
-75,-0.0091791,-1000
-25,-0.0091791,-1000
-37,-0.0092463,-1000
-9,-0.0086194,-1000
-30.16,-0.004308,-1000
-6,-0.0056854,-1000
-10,-0.0056854,-1000
-200,-0.0062855,-1000
-15,-0.0056854,-1000
-18.75,-0.0048411,-1000
-154,-0.007041,-1000
28.45,-0.0056738,-1000
-148,0.00593287,-1000
-9,-0.0086194,-1000
-15,-0.010112,-1000
-20,-0.0061254,-1000
-9.4,-0.0086194,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-9,-0.0086194,-1000
-74.2,-0.0080866,-1000
-111.04,-0.0062692,-1000
-5.2,-0.0041428,-1000
-8,-0.0054418,-1000
-16,-0.0054418,-1000
-31.96,-0.0036352,-1000
3766,-0.0045201,1000
-15,-0.0056854,-1000
-151,-0.0069515,-1000
-19.5,-0.0010373,-1000
-13.02,-0.0055236,-1000
-9,-0.0086194,-1000
-22,-0.00198,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-39,-0.0075257,-1000
-9,-0.0086194,-1000
-13,-0.0080085,-1000
-5.5,-0.0078997,-1000
1000,-0.0089862,1000
-80,-0.0071809,-1000
-9,-0.0086194,-1000
-26,-0.0051217,-1000
-79,-0.004308,-1000
-8,-0.0056854,-1000
318.99,-0.00213,-1000
2000,-0.0102879,-1000
-92,-0.0058988,-1000
-15,-0.0056854,-1000
-42.3,-0.0064443,-1000
-18.99,-0.0029943,-1000
-120,-0.0047995,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-9,-0.0086194,-1000
-200,-0.0062855,-1000
-9,-0.0086194,-1000
-88.5,-0.0097016,-1000
-5,-0.0066053,-1000
-7.2,-0.0072385,-1000
-10,-0.0041491,-1000
-20,-0.0066395,-1000
-23.75,-0.010354,-1000
45,-0.0119216,-1000
-14.29,-0.003326,-1000
45,-0.0028981,-1000
-89,-0.0014927,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-8.99,-0.0049117,-1000
-17,-0.0105389,-1000
620,-0.0010148,-1000
75,0.00044702,-1000
-309.9,0.00372452,-1000
-18.28,-0.0048411,-1000
-21.05,-0.0029653,-1000
75,-0.0068455,-1000
75,-0.0068455,-1000
-300,-0.0046683,-1000
-24,-0.0080085,-1000
-5.04,-0.008318,-1000
-30,-0.0027814,-1000
-12.99,-0.0049117,-1000
-2.81,-0.0049117,-1000
-20.72,-0.0083903,-1000
-19,-0.0082508,-1000
-39.74,-0.0044098,-1000
-3.7,-0.0086194,-1000
-40,-0.0036865,-1000
-30,-0.0068399,-1000
-20,-0.0046411,-1000
-111.04,-0.0062692,-1000
-200,-0.0062855,-1000
-9,-0.0086194,-1000
-1000,-0.0069979,-1000
200,-0.0035285,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-3000,-0.0127115,-1000
3745,-0.0045201,1000
-9,-0.0086194,-1000
-14,-0.0054418,-1000
-33,-0.0078785,-1000
-20,-0.0061254,-1000
-12.99,-0.0007131,-1000
-9,-0.0086194,-1000
-14.5,-0.0040721,-1000
-4.05,-0.0083413,-1000
-5.1,-0.0083413,-1000
-8,-0.0048737,-1000
-8.4,-0.0048737,-1000
-394.5,-0.0046167,-1000
-46,-0.0056733,-1000
-4,-0.0044906,-1000
90,-0.0039748,-1000
-9,-0.0086194,-1000
-17.5,-0.0105389,-1000
-21.05,-0.0029653,-1000
-9,-0.0086194,-1000
-78.5,-0.002804,-1000
-49.8,-0.0044252,-1000
-9,-0.0086194,-1000
-25,-0.0054418,-1000
-3.6,-0.0072385,-1000
-30,-0.0117765,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-200,-0.0062855,-1000
769.6,-0.002186,-1000
-14.29,-0.003326,-1000
-4000,-0.0127115,-1000
3000,-0.0089862,1000
-20,-0.0061254,-1000
-5,-0.0025605,-1000
-11.49,-0.0025605,-1000
-3.9,-0.0058685,-1000
-48.9,-0.0081938,-1000
-15,-0.0056854,-1000
-10.8,-0.0022036,-1000
-11,-0.0080085,-1000
-7.1,-0.0077591,-1000
-20,-0.0061254,-1000
-9,-0.0086194,-1000
-4,-0.0062587,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-27.48,-0.0022808,-1000
-5.2,-0.0056232,-1000
-18.2,-0.0048411,-1000
-15,-0.0105389,-1000
-50.88,-0.0056854,-1000
-58.4,-0.0025605,-1000
-13,-0.0025605,-1000
-11.5,-0.0046098,-1000
-49.95,-0.0062013,-1000
-151.98,-0.0052513,-1000
-15,-0.0105389,-1000
-439.4,-0.0011508,-1000
-119.82,0.00141773,-1000
-9,-0.0086194,-1000
-4,-0.0062587,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
3778,-0.0045201,1000
-9,-0.0086194,-1000
-111.04,-0.0062692,-1000
-20,-0.0061254,-1000
-6.04,-0.0022036,-1000
-20.4,-0.0048737,-1000
-14,-0.0029943,-1000
-2.4,-0.0059413,-1000
-19,-0.0076607,-1000
-40,-0.0144546,-1000
-300,-0.0062855,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-9.5,-0.0078997,-1000
-21.05,-0.0029653,-1000
-5.95,-0.0074345,-1000
-208,-0.0044788,-1000
-5.2,-0.0118362,-1000
-69.6,-0.011518,-1000
-9,-0.0086194,-1000
-6.5,-0.0116137,-1000
-87,-0.0066323,-1000
-14.89,-0.0055916,-1000
-26,-0.0090812,-1000
-15,-0.0056854,-1000
-58,-0.0034786,-1000
-16.23,-0.0073103,-1000
1000,-0.0102879,-1000
22,-0.0002335,-1000
-239.99,-0.0028721,-1000
-9,-0.0086194,-1000
-20,-0.0037959,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-9,-0.0086194,-1000
-50,-0.0071809,-1000
-9,-0.0086194,-1000
-8,-0.0056854,-1000
-15,-0.0056854,-1000
-14.29,-0.003326,-1000
-3.7,-0.0015543,-1000
-362.66,-0.0007451,-1000
1000,-0.0102879,-1000
-75,0.00227361,-1000
-9,-0.0086194,-1000
-50,-0.0075587,-1000
-9,-0.0086194,-1000
85.85,-0.00213,-1000
-21.05,-0.0029653,-1000
-9,-0.0086194,-1000
-22,-0.004116,-1000
-18.19,-0.0048411,-1000
-15,-0.0056854,-1000
-34.99,-0.0046086,-1000
-9.5,-0.0022036,-1000
-19.5,-0.0105389,-1000
-2,-0.0059413,-1000
-140,-0.0037515,-1000
-14.95,-0.0062013,-1000
-204.5,0.00395573,-1000
-90,-0.0073463,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-52.2,-0.0060107,-1000
-27.48,-0.0071119,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-4.5,-0.0059768,-1000
-19.9,-0.0040721,-1000
-9,-0.0086194,-1000
-15,-0.0056854,-1000
-8,-0.0022036,-1000
-4.7,-0.007216,-1000
-37.49,-0.0069331,-1000
-13.24,-0.0061442,-1000
-159,-0.0061442,-1000
-10.5,-0.0048737,-1000
-10.5,-0.0048737,-1000
-5000,-0.0127115,-1000
-111.04,-0.0062692,-1000
3778.01,-0.0045201,1000
-90,-0.0073463,-1000
-9,-0.0086194,-1000
-74.9,-0.0053941,-1000
-9,-0.0086194,-1000
-21.05,-0.0029653,-1000
-8,-0.0050704,-1000
-9,-0.0086194,-1000
-42.9,-0.0079572,-1000
-9,-0.0086194,-1000
-8,-0.0031007,-1000
-15,-0.0056854,-1000
-8,-0.0025605,-1000
-20,0.00593287,-1000
-9,-0.0086194,-1000
-15,-0.0105389,-1000
-9,-0.0086194,-1000
-10.6,-0.0029653,-1000
-52.2,-0.0060107,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-15,-0.0056854,-1000
-8,-0.0025605,-1000
-150,-0.0062855,-1000
60,-0.0054175,-1000
-150,-0.0037239,-1000
-14.29,-0.003326,-1000
-9.2,-0.0053039,-1000
-21.89,-0.0071119,-1000
-54.96,-0.0071119,-1000
-9,-0.0050704,-1000
-9,-0.0086194,-1000
-16.8,-0.0048737,-1000
-14,-0.0076659,-1000
-28.25,-0.0029653,-1000
-20,-0.0051215,-1000
-9,-0.0086194,-1000
-799,-0.0101569,-1000
-66.29,-0.004308,-1000
-6.99,-0.0069448,-1000
-88,-0.0089343,-1000
-37,-0.0056733,-1000
-10000,-0.0127115,-1000
37.05,-0.0056738,-1000
6152.69,-0.0053059,1000
-9,-0.0069448,-1000
-88,-0.0089343,-1000
-17.47,-0.0048411,-1000
-28.25,-0.0029653,-1000
-52.2,-0.0060107,-1000
37.05,-0.0056738,-1000
-9,-0.0086194,-1000
-47.96,-0.0068399,-1000
-25,-0.0054418,-1000
-25.4,-0.0114659,-1000
-15,-0.0056854,-1000
-58,-0.0034786,-1000
-4,-0.0029943,-1000
-14,-0.0029943,-1000
-300,-0.0057629,-1000
-9,-0.0086194,-1000
-111.04,-0.0062692,-1000
-20,-0.0051215,-1000
-9,-0.0086194,-1000
-28.25,-0.0029653,-1000
3768,-0.0045201,1000
-9,-0.0086194,-1000
-0.2,0.00674311,-1000
-6.53,-0.0061117,-1000
-20,-0.0052513,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-3,-0.0044834,-1000
-28.19,-0.004308,-1000
-15,-0.0056854,-1000
-3,-0.0022036,-1000
-4,-0.0059413,-1000
-14,-0.0029943,-1000
-170,-0.0074032,-1000
-8.4,-0.0048737,-1000
-8,-0.0048737,-1000
-35,-0.0056733,-1000
-9,-0.0086194,-1000
-30,-0.0044533,-1000
-20,-0.0073003,-1000
-9,-0.0086194,-1000
-15.34,-0.0022036,-1000
-28.25,-0.0029653,-1000
-52.2,-0.0060107,-1000
-396.83,-0.0056854,-1000
-34.99,-0.0057065,-1000
-21,-0.007949,-1000
-51.5,-0.008202,-1000
-9.5,-0.0022036,-1000
-15.6,-0.0049884,-1000
-39.5,-0.0052934,-1000
-18.7,-0.0046411,-1000
-30.24,-0.004671,-1000
-17.4,-0.0048737,-1000
-10.5,-0.0048737,-1000
-9,-0.0086194,-1000
-3.7,-0.0086194,-1000
-4.65,-0.0153477,-1000
-9.1,-0.0153477,-1000
-27.15,-0.0029653,-1000
-9,-0.0086194,-1000
-16.4,-0.0065738,-1000
-14.29,-0.003326,-1000
-5.2,-0.0085399,-1000
-9,-0.0086194,-1000
-82,-0.0043308,-1000
-42.9,-0.0072592,-1000
-100,-0.0068399,-1000
-9.86,-0.0080052,-1000
-6,-0.0056854,-1000
-9,-0.0086194,-1000
-4,-0.0025605,-1000
-15,-0.0052513,-1000
-5.13,-0.012446,-1000
-9,-0.0086194,-1000
-8,-0.0048737,-1000
-10.5,-0.0048737,-1000
-10.5,-0.0048737,-1000
-28.64,-0.0006552,-1000
-27.15,-0.0029653,-1000
-52.2,-0.0060107,-1000
-43.99,0.00164764,-1000
-16,-0.0074505,-1000
-7,-0.0066424,-1000
-8.8,-0.0025605,-1000
-15.96,-0.0048411,-1000
-9,-0.0086194,-1000
-14.99,-0.0067072,-1000
-11.5,-0.0046098,-1000
-15,-0.0105389,-1000
-200,-0.0062855,-1000
-9,-0.0086194,-1000
-10.2,-0.0083413,-1000
-10.6,-0.0024827,-1000
-72.67,-0.004671,-1000
-131.04,-0.0062692,-1000
-27.15,-0.0029653,-1000
-9,-0.0086194,-1000
-16,-0.0086881,-1000
-12,-0.0053548,-1000
3774,-0.0045201,1000
-21,-0.0059768,-1000
-5,-0.0105389,-1000
-9,-0.0086194,-1000
-1.5,-0.0067622,-1000
-8,-0.0025605,-1000
-14.5,-0.0070974,-1000
-9,-0.0086194,-1000
-27.15,-0.0029653,-1000
-52.2,-0.0060107,-1000
-9,-0.0071809,-1000
-96.7,-0.0059678,-1000
-5.5,-0.0059768,-1000
-10,-0.0059768,-1000
-7,-0.0066424,-1000
-7,-0.0066424,-1000
-180,-0.0062855,-1000
-9,-0.0086194,-1000
-71.95,-0.0051084,-1000
-66.05,-0.0022036,-1000
-16,-0.0083642,-1000
32,-0.0057253,-1000
-9,-0.0086194,-1000
-9,-0.0086194,-1000
-27.15,-0.0029653,-1000
-12,-0.0062587,-1000
-9,-0.0086194,-1000
-14.29,-0.003326,-1000
-12,-0.0052886,-1000
-35.13,-0.0066323,-1000
-23,-0.0090812,-1000
-3,-0.0022036,-1000
-15,-0.0074505,-1000
-25.21,-0.0022036,-1000
-2,-0.0059413,-1000
-88,0.00395573,-1000
-9,-0.0086194,-1000
140,-0.0077963,-1000
110,-0.0084942,-1000
-9,-0.0086194,-1000
-11,-0.0080085,-1000
-27.15,-0.0029653,-1000
-29.82,-0.0060107,-1000
-9,-0.0086194,-1000
-12.5,-0.0066424,-1000
-7,-0.0066424,-1000
-6.5,-0.0080052,-1000
-10.7,-0.0006552,-1000
-42.32,-0.0044098,-1000
-15.56,-0.0048411,-1000
-9,-0.0086194,-1000
-12.5,-0.0025605,-1000
-16,-0.0066395,-1000
-5.99,-0.0073103,-1000
-7,-0.0052327,-1000
-12,-0.0052327,-1000
-100,-0.0062013,-1000
-43,-0.0087124,-1000
-85,-0.0030281,-1000
-9.95,-0.0074345,-1000
-27.15,-0.0029653,-1000
3650.92,-0.0045201,1000
-9,-0.0086194,-1000
-19.9,-0.0040721,-1000
-10.5,-0.0031035,-1000
-16,-0.0025605,-1000
-134.09,-0.0062692,-1000
-6.8,-0.0061917,-1000
-17.99,-0.0029943,-1000
-7.4,-0.0055486,-1000
-20,-0.0048872,-1000
-160,-0.0062855,-1000
-66,-0.0061705,-1000
-27.15,-0.0029653,-1000
-8.9,-0.0022036,-1000
-15,-0.0052143,-1000
-17.35,-0.0025605,-1000
-27.15,-0.0029653,-1000
-12,-0.0053548,-1000
1498,-0.0042054,-1000
-29,-0.0087459,-1000
-40,-0.0051084,-1000
-62.52,-0.0082845,-1000
-8,-0.0022036,-1000
-14.29,-0.003326,-1000
-15,-0.0052143,-1000
-99.4,0.00395573,-1000
-20,-0.0021578,-1000
-27.15,-0.0029653,-1000
-244.06,-0.0037532,-1000
-15,-0.0052143,-1000
833,-0.0102879,-1000
-150,-0.0110214,-1000
-15.51,-0.0048411,-1000
-27.15,-0.0029653,-1000
-15,-0.0052143,-1000
-116.54,-0.0062692,-1000
-210,-0.0067245,-1000
-27.15,-0.0029653,-1000
-9,-0.0059768,-1000
-30,-0.0070051,-1000
-16.99,-0.0067072,-1000
-15,-0.0052143,-1000
-56.02,-0.0022036,-1000
-24.3,-0.0055903,-1000
-1000,-0.0110214,-1000
-12.99,-0.0067072,-1000
-54.99,-0.0035056,-1000
-24.95,-0.0036865,-1000
-4,-0.0025605,-1000
-12.65,-0.0083413,-1000
-5.05,-0.0083413,-1000
-119.95,0.00372452,-1000
-149,0.00066511,-1000
-59.95,-0.0039568,-1000
-1500,-0.0027266,-1000
-27.15,-0.0029653,-1000
-79.5,-0.0067254,-1000
-15,-0.0052143,-1000
-4.5,-0.0059768,-1000
-122.03,-0.0051714,-1000
-40,-0.0051084,-1000
936,-0.0026643,-1000